Level,Deployment,StartTime,EndTime,Annotation,Status,Redmine#,Todo,ReviewedBy,ReviewedDate
met_netsirr,D00002,2016-01-01T00:00:00Z,2016-11-13T00:34:29Z,Minimum values jump from ~0 W m-2 to ~13-14 W m-2 and remain there through the rest of the deployment. Investigation pending.,SUSPECT,12543,Follow-up with MIO,lori,2017-08-03T00:00:00Z
shortwave_irradiance,D00002,2016-01-01T00:00:00Z,2016-11-13T00:34:29Z,Minimum values jump from ~0 W m-2 to ~13-14 W m-2 and remain there through the rest of the deployment. Investigation pending.,SUSPECT,12543,Follow-up with MIO,lori,2017-08-03T00:00:00Z
