Level,Deployment,StartTime,EndTime,Notes,Status,Redmine#,Todo,ReviewedBy,ReviewedDate
dpc_ctd_instrument_recovered,D00001,2014-08-09T21:00:00Z,2014-08-10T04:39:24Z,0 days 07:39:24,,,check: difference between deploy start date and data file start date,friedrich,2017-04-27T00:00:00Z
