Level,Deployment,StartTime,EndTime,Notes,Status,Redmine#,Todo,ReviewedBy,ReviewedDate
ctdgv_m_glider_instrument_recovered,D00001,2015-01-12T05:59:00Z,2015-01-12T06:00:33Z,0 days 00:01:33,,,check: difference between deploy start date and data file start date,Leila,2017-05-10T00:00:00Z
ctdgv_m_glider_instrument_recovered,D00001,2015-04-28T23:47:06Z,2015-04-29T00:00:00Z,0 days 00:12:54,,,check: difference between deploy end date and data file end date,Leila,2017-05-10T00:00:00Z
