Level,Deployment,StartTime,EndTime,Notes,Status,Redmine#,Todo,ReviewedBy,ReviewedDate
dpc_ctd_instrument_recovered,D00002,2015-07-24T19:50:00Z,2015-07-24T21:40:33Z,0 days 01:50:33,,,check: difference between deploy start date and data file start date,friedrich,2017-03-29T00:00:00Z
