Level,Deployment,StartTime,EndTime,Notes,Status,Redmine#,Todo,ReviewedBy,ReviewedDate
ctdmo_ghqr_instrument_recovered,D00001,2013-07-21T22:44:00Z,2013-07-21T22:45:01Z,0 days 00:01:01,,,check: difference between deploy start date and data file start date,lori,2017-08-09T00:00:00Z
ctdmo_ghqr_instrument_recovered,D00001,2014-06-14T23:45:01Z,2014-06-15T00:00:00Z,0 days 00:14:59,,,check: difference between deploy end date and data file end date,lori,2017-08-09T00:00:00Z
ctdmo_ghqr_instrument_recovered,D00002,2015-06-04T23:45:01Z,2015-06-05T00:00:00Z,0 days 00:14:59,,,check: difference between deploy end date and data file end date,lori,2017-08-09T00:00:00Z
ctdmo_ghqr_instrument_recovered,D00003,2015-06-06T22:40:00Z,2015-06-06T22:45:01Z,0 days 00:05:01,,,check: difference between deploy start date and data file start date,lori,2017-08-09T00:00:00Z
ctdmo_ghqr_instrument_recovered,D00003,2016-06-28T19:00:01Z,2016-06-28T19:10:00Z,0 days 00:09:59,,,check: difference between deploy end date and data file end date,lori,2017-08-09T00:00:00Z
