Level,Deployment,StartTime,EndTime,Notes,Status,Redmine#,Todo,ReviewedBy,ReviewedDate
ctdbp_cdef_instrument_recovered,D00001,2015-09-23T15:03:10Z,2015-09-23T15:08:00Z,0 days 00:04:50,,,check: difference between deploy end date and data file end date,friedrich,2017-05-11T00:00:00Z
ctdbp_cdef_instrument_recovered,D00002,2016-05-13T22:05:02Z,2016-05-13T22:15:00Z,0 days 00:09:58,,,check: difference between deploy end date and data file end date,friedrich,2017-05-11T00:00:00Z
