Level,Deployment,StartTime,EndTime,Notes,Status,Redmine#,Todo,ReviewedBy,ReviewedDate
ctdmo_ghqr_sio_mule_instrument,D00001,2015-02-23T20:19:00Z,2015-02-24T00:00:01Z,0 days 03:41:01,,,check: difference between deploy start date and data file start date,friedrich,2017-05-24T00:00:00Z
ctdmo_ghqr_sio_mule_instrument,D00002,2015-12-16T19:33:00Z,2015-12-16T20:00:01Z,0 days 00:27:01,,,check: difference between deploy start date and data file start date,friedrich,2017-05-24T00:00:00Z
