Level,Deployment,StartTime,EndTime,Notes,Status,Redmine#,Todo,ReviewedBy,ReviewedDate
ctdmo_ghqr_sio_mule_instrument,D00001,2013-07-24T06:32:00Z,2013-07-24T10:00:01Z,0 days 03:28:01,,,check: difference between deploy start date and data file start date,lori,2017-07-26T00:00:00Z
ctdmo_ghqr_sio_mule_instrument,D00003,2015-06-08T21:25:00Z,2015-06-09T00:00:01Z,0 days 02:35:01,,,check: difference between deploy start date and data file start date,lori,2017-07-26T00:00:00Z
ctdmo_ghqr_sio_mule_instrument,D00004,2016-07-04T23:07:00Z,None,,,,check: no deployment end date in asset management,lori,2017-07-26T00:00:00Z
