Level,Deployment,StartTime,EndTime,Notes,Status,Redmine#,Todo,ReviewedBy,ReviewedDate
ctdgv_m_glider_instrument,D00004,2016-05-10T02:42:00Z,2016-05-10T04:09:21Z,0 days 01:27:21,,,check: difference between deploy start date and data file start date,friedrich,2017-05-11T00:00:00Z
ctdgv_m_glider_instrument,D00005,2016-09-28T21:57:00Z,2016-09-28T22:42:00Z,0 days 00:45:00,,,check: difference between deploy start date and data file start date,friedrich,2017-05-11T00:00:00Z
