Level,Deployment,StartTime,EndTime,Notes,Status,Redmine#,Todo,ReviewedBy,ReviewedDate
ctdbp_cdef_dcl_instrument_recovered,D00002,2014-10-10T17:45:00Z,2014-10-10T18:30:18Z,0 days 00:45:18,,,check: difference between deploy start date and data file start date,lori,2017-04-26T00:00:00Z
ctdbp_cdef_dcl_instrument_recovered,D00002,2015-04-11T23:30:23Z,2015-04-12T00:30:00Z,0 days 00:59:37,,,check: difference between deploy end date and data file end date,lori,2017-04-26T00:00:00Z
ctdbp_cdef_dcl_instrument_recovered,D00003,2015-06-03T17:15:00Z,2015-06-03T18:29:18Z,0 days 01:14:18,,,check: difference between deploy start date and data file start date,lori,2017-04-26T00:00:00Z
ctdbp_cdef_dcl_instrument_recovered,D00003,2015-10-06T23:29:17Z,2015-10-07T00:00:00Z,0 days 00:30:43,,,check: difference between deploy end date and data file end date,lori,2017-04-26T00:00:00Z
ctdbp_cdef_dcl_instrument_recovered,D00004,2015-10-08T12:02:00Z,2015-10-08T18:29:16Z,0 days 06:27:16,,,check: difference between deploy start date and data file start date,lori,2017-04-26T00:00:00Z
ctdbp_cdef_dcl_instrument_recovered,D00005,2016-05-18T15:44:00Z,2016-05-18T16:29:24Z,0 days 00:45:24,,,check: difference between deploy start date and data file start date,lori,2017-04-26T00:00:00Z
