Level,Deployment,StartTime,EndTime,Notes,Status,Redmine#,Todo,ReviewedBy,ReviewedDate
ctdbp_p_dcl_instrument,D00002,2015-11-14T21:06:00Z,2015-11-14T22:00:03Z,0 days 00:54:03,,,check: difference between deploy start date and data file start date,lori,
ctdbp_p_dcl_instrument,D00003,2016-10-27T01:47:00Z,2016-10-27T02:46:08Z,0 days 00:59:08,,,check: difference between deploy start date and data file start date,lori,
ctdbp_p_dcl_instrument,D00003,2016-10-27T01:47:00Z,None,,,,check: no deployment end date in asset management,lori,
