Level,Deployment,StartTime,EndTime,Notes,Status,Redmine#,Todo,ReviewedBy,ReviewedDate
ctdbp_cdef_instrument_recovered,D00001,2015-02-18T21:06:00Z,2015-02-18T21:15:01Z,0 days 00:09:01,,,check: difference between deploy start date and data file start date,lori,2017-08-14T00:00:00Z
ctdbp_cdef_instrument_recovered,D00001,2015-12-27T11:15:01Z,2015-12-27T11:20:00Z,0 days 00:04:59,,,check: difference between deploy end date and data file end date,lori,2017-08-14T00:00:00Z
