Level,Deployment,StartTime,EndTime,Annotation,Status,Redmine#,Todo,ReviewedBy,ReviewedDate
ctdbp_seawater_temperature,,,,,,,,lori,2017-08-14T00:00:00Z
temperature,,,,,,,,lori,2017-08-14T00:00:00Z
practical_salinity,,,,,,,,lori,2017-08-14T00:00:00Z
ctdbp_seawater_conductivity,,,,,,,,lori,2017-08-14T00:00:00Z
ctdbp_seawater_pressure,,,,,,,,lori,2017-08-14T00:00:00Z
pressure,,,,,,,,lori,2017-08-14T00:00:00Z
pressure_temp,,,,,,,,lori,2017-08-14T00:00:00Z
density,,,,,,,,lori,2017-08-14T00:00:00Z
conductivity,,,,,,,,lori,2017-08-14T00:00:00Z
