Level,Deployment,StartTime,EndTime,Notes,Status,Redmine#,Todo,ReviewedBy,ReviewedDate
ctdpf_ckl_wfp_instrument_recovered,D00001,2014-04-13T17:50:00Z,2014-04-13T18:00:03Z,0 days 00:10:03,,,check: difference between deploy start date and data file start date,friedrich,2017-06-08T00:00:00Z
ctdpf_ckl_wfp_instrument_recovered,D00001,2014-10-06T22:41:16Z,2014-10-07T00:00:00Z,0 days 01:18:44,,,check: difference between deploy end date and data file end date,friedrich,2017-06-08T00:00:00Z
ctdpf_ckl_wfp_instrument_recovered,D00002,2014-10-07T19:26:00Z,2014-10-07T22:00:03Z,0 days 02:34:03,,,check: difference between deploy start date and data file start date,friedrich,2017-06-08T00:00:00Z
ctdpf_ckl_wfp_instrument_recovered,D00002,2015-04-30T22:35:31Z,2015-05-01T00:00:00Z,0 days 01:24:29,,,check: difference between deploy end date and data file end date,friedrich,2017-06-08T00:00:00Z
ctdpf_ckl_wfp_instrument_recovered,D00003,2015-05-01T18:34:00Z,2015-05-01T20:00:03Z,0 days 01:26:03,,,check: difference between deploy start date and data file start date,friedrich,2017-06-08T00:00:00Z
ctdpf_ckl_wfp_instrument_recovered,D00003,2015-10-14T12:11:01Z,2015-10-14T12:33:00Z,0 days 00:21:59,,,check: difference between deploy end date and data file end date,friedrich,2017-06-08T00:00:00Z
