Level,Deployment,StartTime,EndTime,Notes,Status,Redmine#,Todo,ReviewedBy,ReviewedDate
ctdpf_j_cspp_instrument,D00001,2014-04-17T22:20:00Z,2014-04-17T23:18:23Z,0 days 00:58:23,,,check: difference between deploy start date and data file start date,michaesm,2017-04-12T00:00:00Z
ctdpf_j_cspp_instrument,D00005,2016-06-16T16:47:00Z,2016-06-16T22:05:19Z,0 days 05:18:19,,,check: difference between deploy start date and data file start date,michaesm,2017-04-12T00:00:00Z
