Level,Deployment,StartTime,EndTime,Notes,Status,Redmine#,Todo,ReviewedBy,ReviewedDate
ctdgv_m_glider_instrument,D00001,2014-10-07T01:14:00Z,2014-10-07T01:20:29Z,0 days 00:06:29,,,check: difference between deploy start date and data file start date,friedrich,2017-05-11T00:00:00Z
ctdgv_m_glider_instrument,D00002,2016-06-16T20:04:00Z,2016-06-16T20:05:02Z,0 days 00:01:02,,,check: difference between deploy start date and data file start date,friedrich,2017-05-11T00:00:00Z
