Level,Deployment,StartTime,EndTime,Notes,Status,Redmine#,Todo,ReviewedBy,ReviewedDate
ctdgv_m_glider_instrument_recovered,D00001,2014-10-07T01:14:00Z,2014-10-07T01:15:34Z,0 days 00:01:34,,,check: difference between deploy start date and data file start date,friedrich,2017-05-11T00:00:00Z
