Level,Deployment,StartTime,EndTime,Notes,Status,Redmine#,Todo,ReviewedBy,ReviewedDate
ctdgv_m_glider_instrument,D00002,2016-06-27T15:35:00Z,2016-06-27T15:44:07Z,0 days 00:09:07,,,check: difference between deploy start date and data file start date,friedrich,2017-05-26T00:00:00Z
ctdgv_m_glider_instrument,D00002,2016-06-27T15:35:00Z,None,,,,check: no deployment end date in asset management,friedrich,2017-05-26T00:00:00Z
