Level,Deployment,StartTime,EndTime,Annotation,Status,Redmine#,Todo,ReviewedBy,ReviewedDate
GS02HYPM,2,2015-12-15T19:34:00,2016-12-11T00:00:00,"Due to glider failures, telemetered data is limited.",,,,lori,2017-04-05T00:00:00
GS02HYPM,3,2016-11-30T19:29:00,2017-04-05T00:00:00,"Gliders were not deployed, so telemetered data from this platform will not be available for this deployment.",,,Update end time as the deployment progresses,lori,2017-04-05T00:00:00
