Level,Deployment,StartTime,EndTime,Notes,Status,Redmine#,Todo,ReviewedBy,ReviewedDate
ctdbp_p_dcl_instrument,D00002,2015-08-15T19:22:00Z,2015-08-15T20:00:03Z,0 days 00:38:03,,,check: difference between deploy start date and data file start date,lori,2017-05-03T00:00:00Z
ctdbp_p_dcl_instrument,D00003,2016-07-10T17:44:00Z,2016-07-10T18:02:41Z,0 days 00:18:41,,,check: difference between deploy start date and data file start date,lori,2017-05-03T00:00:00Z
ctdbp_p_dcl_instrument,D00003,2016-07-10T17:44:00Z,None,,,,check: no deployment end date in asset management,lori,2017-05-03T00:00:00Z
