Level,Deployment,StartTime,EndTime,Notes,Status,Redmine#,Todo,ReviewedBy,ReviewedDate
ctdmo_ghqr_instrument_recovered,D00001,2015-11-18T11:15:01Z,2015-11-18T11:20:00Z,0 days 00:04:59,,,check: difference between deploy end date and data file end date,lori,2017-08-17T00:00:00Z
ctdmo_ghqr_instrument_recovered,D00002,2015-11-21T21:51:00Z,2015-11-21T22:00:01Z,0 days 00:09:01,,,check: difference between deploy start date and data file start date,lori,2017-08-17T00:00:00Z
ctdmo_ghqr_instrument_recovered,D00002,2016-11-01T10:00:01Z,2016-11-01T10:10:00Z,0 days 00:09:59,,,check: difference between deploy end date and data file end date,lori,2017-08-17T00:00:00Z
