Level,Deployment,StartTime,EndTime,Notes,Status,Redmine#,Todo,ReviewedBy,ReviewedDate
ctdbp_cdef_dcl_instrument_recovered,D00002,2015-05-09T00:57:00Z,2015-05-09T01:05:02Z,0 days 00:08:02,,,check: difference between deploy start date and data file start date,Leila,2017-05-10T00:00:00Z
ctdbp_cdef_dcl_instrument_recovered,D00003,2015-10-21T17:44:00Z,2015-10-21T18:02:10Z,0 days 00:18:10,,,check: difference between deploy start date and data file start date,Leila,2017-05-10T00:00:00Z
