Level,Deployment,StartTime,EndTime,Notes,Status,Redmine#,Todo,ReviewedBy,ReviewedDate
ctdpf_optode_sample,D00002,2016-07-15T20:28:27Z,2016-07-16T00:00:00Z,0 days 03:31:33,,,check: difference between deploy end date and data file end date,friedrich,2017-05-02T00:00:00Z
ctdpf_optode_sample,D00003,2016-07-17T02:10:00Z,None,,,,check: no deployment end date in asset management,friedrich,2017-05-02T00:00:00Z
