Level,Deployment,StartTime,EndTime,Annotation,Status,Redmine#,Todo,ReviewedBy,ReviewedDate
ctdmo_ghqr_imodem_instrument_recovered,D00001,2014-09-10T18:52:31Z,2015-03-27T16:07:31Z,,AVAILABLE,,,lori,2017-05-08T00:00:00Z
ctdmo_ghqr_imodem_instrument_recovered,D00001,2015-03-27T16:07:31Z,2015-08-22T11:00:00Z,The surface buoy suffered damage in Feb-2015. See platform-level annotation for details.,NOT_AVAILABLE,,,lori,2017-05-08T00:00:00Z
ctdmo_ghqr_imodem_instrument_recovered,D00002,2015-08-15T19:22:31Z,2015-11-13T21:07:31Z,,AVAILABLE,,,lori,2017-05-08T00:00:00Z
ctdmo_ghqr_imodem_instrument_recovered,D00002,2015-11-13T21:07:31Z,2015-11-19T12:00:01Z,,NOT_AVAILABLE,,,lori,2017-05-08T00:00:00Z
ctdmo_ghqr_imodem_instrument_recovered,D00002,2015-11-19T12:00:01Z,2015-11-22T23:07:31Z,,AVAILABLE,,,lori,2017-05-08T00:00:00Z
ctdmo_ghqr_imodem_instrument_recovered,D00002,2015-11-22T23:07:31Z,2015-12-06T09:07:31Z,,NOT_AVAILABLE,,,lori,2017-05-08T00:00:00Z
ctdmo_ghqr_imodem_instrument_recovered,D00002,2015-12-06T09:07:31Z,2016-03-01T20:07:31Z,,AVAILABLE,,,lori,2017-05-08T00:00:00Z
ctdmo_ghqr_imodem_instrument_recovered,D00002,2016-03-01T20:07:31Z,2016-04-12T12:07:31Z,,NOT_AVAILABLE,,,lori,2017-05-08T00:00:00Z
ctdmo_ghqr_imodem_instrument_recovered,D00002,2016-04-12T12:07:31Z,2016-05-20T11:07:31Z,,AVAILABLE,,,lori,2017-05-08T00:00:00Z
ctdmo_ghqr_imodem_instrument_recovered,D00002,2016-05-20T11:07:31Z,2016-06-06T06:00:01Z,,NOT_AVAILABLE,,,lori,2017-05-08T00:00:00Z
ctdmo_ghqr_imodem_instrument_recovered,D00002,2016-06-06T06:00:01Z,2016-07-18T23:52:31Z,,AVAILABLE,,,lori,2017-05-08T00:00:00Z
