Level,Deployment,StartTime,EndTime,Notes,Status,Redmine#,Todo,ReviewedBy,ReviewedDate
ctdmo_ghqr_instrument_recovered,D00001,2014-09-16T13:24:00Z,2014-09-16T13:30:01Z,0 days 00:06:01,,,check: difference between deploy start date and data file start date,michaesm,2017-05-16T00:00:00Z
ctdmo_ghqr_instrument_recovered,D00001,2015-08-20T12:45:01Z,2015-08-20T12:56:00Z,0 days 00:10:59,,,check: difference between deploy end date and data file end date,michaesm,2017-05-16T00:00:00Z
ctdmo_ghqr_instrument_recovered,D00002,2015-08-21T17:11:00Z,2015-08-21T17:15:01Z,0 days 00:04:01,,,check: difference between deploy start date and data file start date,michaesm,2017-05-16T00:00:00Z
ctdmo_ghqr_instrument_recovered,D00002,2016-07-17T23:45:01Z,2016-07-18T00:00:00Z,0 days 00:14:59,,,check: difference between deploy end date and data file end date,michaesm,2017-05-16T00:00:00Z
