Level,Deployment,StartTime,EndTime,Notes,Test,Redmine#,Todo,ReviewedBy,ReviewedDate
practical_salinity,D00002,2015-11-21T05:23:21Z,2016-04-28T17:23:21Z,extracted from 1st file of 1 files,Global Range Values,,global min = None global_max = None,lori,
temperature,D00002,2015-11-21T05:23:21Z,2016-04-28T17:23:21Z,extracted from 1st file of 1 files,Global Range Values,,global min = None global_max = None,lori,
density,D00002,2015-11-21T05:23:21Z,2016-04-28T17:23:21Z,extracted from 1st file of 1 files,Global Range Values,,global min = None global_max = None,lori,
ctdbp_seawater_conductivity,D00002,2015-11-21T05:23:21Z,2016-04-28T17:23:21Z,extracted from 1st file of 1 files,Global Range Values,,global min = None global_max = None,lori,
ctdbp_seawater_pressure,D00002,2015-11-21T05:23:21Z,2016-04-28T17:23:21Z,extracted from 1st file of 1 files,Global Range Values,,global min = None global_max = None,lori,
pressure,D00002,2015-11-21T05:23:21Z,2016-04-28T17:23:21Z,extracted from 1st file of 1 files,Global Range Values,,global min = 0.0 global_max = 6000.0,lori,
pressure,D00002,2015-11-21T05:23:21Z,2016-04-28T17:23:21Z,applies to one file,Global Range QC Test,,check: test triggered,lori,
pressure,D00002,2015-11-21T05:23:21Z,2016-04-28T17:23:21Z,applies to one file,Stuck Value QC Test,,check: test triggered,lori,
pressure_temp,D00002,2015-11-21T05:23:21Z,2016-04-28T17:23:21Z,extracted from 1st file of 1 files,Global Range Values,,global min = None global_max = None,lori,
ctdbp_seawater_temperature,D00002,2015-11-21T05:23:21Z,2016-04-28T17:23:21Z,extracted from 1st file of 1 files,Global Range Values,,global min = None global_max = None,lori,
conductivity,D00002,2015-11-21T05:23:21Z,2016-04-28T17:23:21Z,extracted from 1st file of 1 files,Global Range Values,,global min = 0.0 global_max = 6.0,lori,
conductivity,D00002,2015-11-21T05:23:21Z,2016-04-28T17:23:21Z,applies to one file,Global Range QC Test,,check: test triggered,lori,
conductivity,D00002,2015-11-21T05:23:21Z,2016-04-28T17:23:21Z,applies to one file,Stuck Value QC Test,,check: test triggered,lori,
