Level,Deployment,StartTime,EndTime,Notes,Status,Redmine#,Todo,ReviewedBy,ReviewedDate
ctdpf_sbe43_sample,D00001,2015-08-01T14:13:32Z,2015-08-02T00:00:00Z,0 days 09:46:28,,,check: difference between deploy end date and data file end date,Leila,2017-04-10T00:00:00Z
ctdpf_sbe43_sample,D00002,2015-08-03T02:21:00Z,2015-08-03T04:05:43Z,0 days 01:44:43,,,check: difference between deploy start date and data file start date,Leila,2017-04-10T00:00:00Z
ctdpf_sbe43_sample,D00003,2016-07-19T08:00:00Z,None,,,,check: no deployment end date in asset management,Leila,2017-04-10T00:00:00Z
