Level,Deployment,StartTime,EndTime,Notes,Status,Redmine#,Todo,ReviewedBy,ReviewedDate
ctdbp_cdef_instrument_recovered,D00001,2015-09-23T15:00:01Z,2015-09-23T15:08:00Z,0 days 00:07:59,,,check: difference between deploy end date and data file end date,friedrich,2017-05-11T00:00:00Z
ctdbp_cdef_instrument_recovered,D00002,2015-10-13T17:02:00Z,2015-10-13T17:15:01Z,0 days 00:13:01,,,check: difference between deploy start date and data file start date,friedrich,2017-05-11T00:00:00Z
