Level,Deployment,StartTime,EndTime,Notes,Status,Redmine#,Todo,ReviewedBy,ReviewedDate
ctdgv_m_glider_instrument,D00001,2014-02-20T00:00:00Z,2014-02-20T19:33:13Z,0 days 19:33:13,,,check: difference between deploy start date and data file start date,friedrich,2017-05-26T00:00:00Z
