Level,Deployment,StartTime,EndTime,Notes,Status,Redmine#,Todo,ReviewedBy,ReviewedDate
ctdbp_no_sample,D00001,2015-07-31T17:52:18Z,2015-08-01T00:00:00Z,0 days 06:07:42,,,check: difference between deploy end date and data file end date,friedrich,2017-03-29T00:00:00Z
ctdbp_no_sample,D00002,2015-08-02T05:30:00Z,2015-08-02T19:53:33Z,0 days 14:23:33,,,check: difference between deploy start date and data file start date,friedrich,2017-03-29T00:00:00Z
ctdbp_no_sample,D00003,2016-07-22T22:50:00Z,None,,,,check: no deployment end date in asset management,friedrich,2017-03-29T00:00:00Z
