Level,Deployment,StartTime,EndTime,Annotation,Status,Redmine#,Todo,ReviewedBy,ReviewedDate
ctdbp_cdef_dcl_instrument_recovered,D00001,2014-12-12T22:05:05Z,2014-12-12T23:05:05Z,,NOT_EVALUATED,,check: evaluate parameters,friedrich,2017-06-08T00:00:00Z
ctdbp_cdef_dcl_instrument_recovered,D00001,2014-12-12T23:05:05Z,2015-05-10T00:00:00Z,,NOT_AVAILABLE,,check: difference between data end and deployment end date is: 148 days 00:54:55,friedrich,2017-06-08T00:00:00Z
