Level,Deployment,StartTime,EndTime,Annotation,Status,Redmine#,Todo,ReviewedBy,ReviewedDate
temperature,,,,,,,,lori,2017-07-31T00:00:00Z
ctdmo_seawater_temperature,,,,,,,,lori,2017-07-31T00:00:00Z
density,,,,,,,,lori,2017-07-31T00:00:00Z
practical_salinity,,,,,,,,lori,2017-07-31T00:00:00Z
pressure,,,,,,,,lori,2017-07-31T00:00:00Z
inductive_id,,,,,,,,lori,2017-07-31T00:00:00Z
ctdmo_seawater_pressure,,,,,,,,lori,2017-07-31T00:00:00Z
ctdmo_seawater_conductivity,,,,,,,,lori,2017-07-31T00:00:00Z
conductivity,,,,,,,,lori,2017-07-31T00:00:00Z
