Level,Deployment,StartTime,EndTime,Notes,Status,Redmine#,Todo,ReviewedBy,ReviewedDate
ctdbp_p_dcl_instrument_recovered,D00002,2015-12-14T20:20:00Z,2015-12-15T01:00:03Z,0 days 04:40:03,,,check: difference between deploy start date and data file start date,lori,2017-08-15T00:00:00Z
