Level,Deployment,StartTime,EndTime,Notes,Status,Redmine#,Todo,ReviewedBy,ReviewedDate
ctdbp_cdef_instrument_recovered,D00003,2015-05-07T17:34:00Z,2015-05-07T17:35:01Z,0 days 00:01:01,,,check: difference between deploy start date and data file start date,lori,2017-04-27T00:00:00Z
ctdbp_cdef_instrument_recovered,D00003,2015-10-23T19:35:01Z,2015-10-23T19:40:00Z,0 days 00:04:59,,,check: difference between deploy end date and data file end date,lori,2017-04-27T00:00:00Z
