Level,Deployment,StartTime,EndTime,Annotation,Status,Redmine#,Todo,ReviewedBy,ReviewedDate
GS03FLMA,D00002,2015-12-17T19:42:00Z,2016-12-06T00:00:00Z,"Due to glider failures, telemetered data is limited.",,,,lori,2017-04-05T00:00:00Z
GS03FLMA,D00003,2016-12-01T19:20:00Z,2017-04-05T00:00:00Z,"Gliders were not deployed, so telemetered data from this platform will not be available for this deployment.",,,Update end time as the deployment progresses,lori,2017-04-05T00:00:00Z
